,fileId,isin,citiesName,myCities,check,pattern
273,0900045c83b2c0e0,XS1326544092,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Financial Centre
274,0900045c83a43b4f,XS1266628319,NEW YORK,NEW YORK,True,Financial Centre
275,0900045c83c3ee97,XS1313397710,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
276,0900045c83a87e2d,XS1254282749,NEW YORK,NEW YORK,True,Financial Centre
277,0900045c833c8172,XS1190863883,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
278,0900045c83b63028,XS1313800622,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
279,0900045c82dace0c,XS1061485030,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
280,0900045c83b49564,XS1336838286,NEW YORK,NEW YORK,True,Financial Centre
281,0900045c82dd35f3,XS1173869022,NEW YORK,NEW YORK,True,Financial Centre
282,0900045c83c7dd2f,XS1289355502,HONG KONG,HONG KONG,True,Financial Centre
283,0900045c83bc154e,XS1293804461,HONG KONG,HONG KONG,True,Business Day Centre
284,0900045c83ab87a7,XS1293097686,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day Centre
285,0900045c83a966e3,XS1254244228,HONG KONG,HONG KONG,True,Financial Centre
286,0900045c83b03eef,XS1293836828,BEIJING|HONG KONG,BEIJING|HONG KONG,True,Business Day Centre
287,0900045c83b82797,XS0461339516,LONDON|LUXEMBOURG|TARGET HOLIDAYS,LONDON|TARGET HOLIDAYS|LUXEMBOURG,True,Business Day
288,0900045c83a08a18,XS1281393030,SINGAPORE,NEW YORK|HONG KONG|SINGAPORE,False,Business Day
289,0900045c83bb77cf,XS1346292581,HONG KONG|LONDON|NEW YORK|TORONTO,TORONTO|LONDON|NEW YORK|HONG KONG,True,Business Centre
290,0900045c83b67818,XS1051370796,LONDON|NEW YORK,NEW YORK,False,Business Day
291,0900045c83b30a1f,XS1051369517,LONDON|NEW YORK,NEW YORK,False,Business Day
292,0900045c83b41aed,XS1338809848,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
293,0900045c83a65761,XS1326564280,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Financial Centre
294,0900045c83ba8d34,XS1338027383,NEW YORK|TOKYO,NEW YORK|TOKYO,True,Financial Centre
295,0900045c83b2db5c,XS1326544415,NEW YORK,NEW YORK,True,Financial Centre
296,0900045c83c13847,XS1267289996,NEW YORK,NEW YORK,True,Financial Centre
297,0900045c83acaf5d,XS1330525699,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
298,0900045c83b67817,XS1051370523,LONDON|NEW YORK,NEW YORK|LONDON,True,Business Day
299,0900045c8308604f,XS1113604489,LONDON,LONDON,True,Business Day
300,0900045c83b25f14,XS1289270420,HONG KONG,HONG KONG,True,Financial Centre
301,0900045c83c6cb58,XS1349641891,NEW YORK,NEW YORK,True,Financial Centre
302,0900045c83c0bbe2,XS1051341698,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Business Day
303,0900045c83b25ee8,XS1289273879,HONG KONG,HONG KONG,True,Financial Centre
304,0900045c83ad89be,XS1313795798,TOKYO,TOKYO,True,Financial Centre
305,0900045c8376cb31,XS1266251625,LONDON|NEW YORK,NEW YORK,False,Business Day
306,0900045c83c111b6,XS1289639871,SINGAPORE,SINGAPORE,True,Financial Centre
307,0900045c82f37142,XS1207472660,NEW YORK|SINGAPORE,NEW YORK|SINGAPORE,True,Financial Centre
308,0900045c83bce1d1,XS1340076998,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
309,0900045c8398328a,XS1301494990,HONG KONG,HONG KONG,True,Business Day
310,0900045c837bf9c3,XS0961894861,LONDON|NEW YORK,NEW YORK,False,Business Day
311,0900045c83abfe60,XS1267246087,HONG KONG,HONG KONG,True,Business Day
312,0900045c82d905e7,XS1189763714,NEW YORK,NEW YORK,True,Financial Centre
313,0900045c82b9490d,XS1113708421,ISTANBUL|LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|ISTANBUL|TOKYO,True,Business Centre
314,0900045c83b331df,XS1293829294,HONG KONG,HONG KONG,True,Business Day Centre
315,0900045c83b610cc,XS1340039368,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
316,0900045c83b723e6,XS1338162917,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
317,0900045c83a8ec32,XS1326558985,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Financial Centre
318,0900045c83a96696,XS1240014040,HONG KONG,HONG KONG,True,Financial Centre
319,0900045c82ef2c71,XS1167366837,LONDON|NEW YORK|TOKYO,NEW YORK|TOKYO,False,Financial Centre
320,0900045c8360cfef,XS1275324603,LONDON|NEW YORK|SAO-PAULO|TOKYO,SAO-PAULO|NEW YORK|LONDON|TOKYO,True,Financial Centre
321,0900045c83b19912,XS1254320184,HONG KONG,HONG KONG,True,Financial Centre
322,0900045c83b1e081,XS1267258926,NEW YORK|TARGET HOLIDAYS,NEW YORK|TARGET HOLIDAYS,True,Financial Centre
323,0900045c83be7314,XS1313390970,SYDNEY|TOKYO,SYDNEY|MELBOURNE|SYDNEY|TOKYO,False,Financial Centre
324,0900045c83b8b6b3,XS1313808526,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
325,0900045c83b087ae,XS1340018107,NEW YORK,NEW YORK,True,Financial Centre
326,0900045c839cef21,XS1301474612,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Business Day
327,0900045c83b42aac,XS1313802321,TOKYO,TOKYO,True,Business Day
328,0900045c83b89e83,XS1340833448,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
329,0900045c82a1f1d8,XS1134598165,NEW YORK,NEW YORK,True,Financial Centre
330,0900045c83ac392d,XS1266606851,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Financial Centre
331,0900045c83b3a663,XS1293125214,NEW YORK,NEW YORK,True,Business Day Centre
332,0900045c83b42ae5,XS1313801943,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
333,0900045c83b724ee,XS1336950529,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Financial Centre
334,0900045c82d3b389,XS1183229084,HONG KONG|NEW YORK,NEW YORK|HONG KONG,True,Financial Centre
335,0900045c83b72eab,XS1267265541,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Financial Centre
336,0900045c83a1d4b1,XS1301493323,NEW YORK,NEW YORK,True,Business Day
337,0900045c83b450bf,XS1326565683,NEW YORK,NEW YORK,True,Financial Centre
338,0900045c83be6a78,XS1267290226,NEW YORK,NEW YORK|HONG KONG,False,Financial Centre
339,0900045c83c6c697,XS1267303730,SINGAPORE,SINGAPORE,True,Business Day
340,0900045c83b0d4dc,XS1254315770,NEW YORK,NEW YORK,True,Financial Centre
341,0900045c83be359f,XS1340883039,TOKYO,TOKYO,True,Financial Centre
342,0900045c83a523dd,XS1293097504,NEW YORK,NEW YORK,True,Business Day Centre
343,0900045c8316bf4b,XS1183614582,LONDON|TARGET HOLIDAYS,TARGET HOLIDAYS,False,Business Day
344,0900045c83ae48a9,XS1301479926,NEW YORK,NEW YORK,True,Business Day
345,0900045c83aa098e,XS1293098577,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day Centre
346,0900045c83ac448e,XS1267249693,NEW YORK,NEW YORK|TARGET HOLIDAYS,False,Financial Centre
347,0900045c83a9123f,XS1312165217,NEW YORK,NEW YORK,True,Financial Centre
348,0900045c83124342,XS1228134877,NEW YORK,NEW YORK,True,Financial Centre
349,0900045c83a53194,XS1324216412,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
350,0900045c83bb0e58,XS1340048948,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
351,0900045c83af3828,XS1289316603,NEW YORK,NEW YORK,True,Financial Centre
352,0900045c82fd96d1,XS1183614749,LONDON|NEW YORK,NEW YORK,False,Business Day
353,0900045c83b04045,XS1301504384,HONG KONG,HONG KONG,True,Business Day
354,0900045c83c10414,XS1342255640,TOKYO,TOKYO,True,Financial Centre
355,0900045c83c7df03,XS1289370725,HONG KONG,HONG KONG,True,Financial Centre
356,0900045c83b2bddd,XS1326543284,HONG KONG,HONG KONG,True,Financial Centre
357,0900045c83b19b65,XS1301454341,SINGAPORE,NEW YORK|HONG KONG|SINGAPORE,False,Business Day
358,0900045c839cad01,XS1316564167,LONDON|SYDNEY|TOKYO,LONDON|SYDNEY|TOKYO,True,Financial Centre
359,0900045c83c60471,XS1349313459,HONG KONG,HONG KONG,True,Business Day
360,0900045c83359477,XS1245665929,LONDON|NEW YORK|SAO-PAULO|TOKYO,SAO-PAULO|NEW YORK|LONDON|TOKYO,True,Financial Centre
361,0900045c83c6cb55,XS1349641206,NEW YORK,NEW YORK,True,Business Day
362,0900045c83a16787,XS1324896536,SINGAPORE,SINGAPORE,True,Financial Centre
363,0900045c83ae19e8,XS1051365010,LONDON|NEW YORK|TOKYO,TOKYO,False,Business Day
364,0900045c80db38ab,XS0548482933,LONDON|TOKYO,LONDON|TOKYO,True,Business Centre
365,0900045c83b25ece,XS1289326669,HONG KONG,HONG KONG,True,Financial Centre
366,0900045c83bd7fb0,XS1326560882,NEW YORK|SINGAPORE,NEW YORK|SINGAPORE,True,Financial Centre
367,0900045c83a93df6,XS1266620506,HONG KONG,HONG KONG,True,Financial Centre
368,0900045c83b946d2,XS1281367208,SINGAPORE,NEW YORK|HONG KONG|SINGAPORE,False,Business Day
369,0900045c83aa02f5,XS1266595047,LONDON|NEW YORK|SAO-PAULO|TARGET HOLIDAYS|TOKYO,SAO-PAULO|NEW YORK|LONDON|TARGET HOLIDAYS|TOKYO,True,Financial Centre
370,0900045c83ae1a23,XS1051359989,LONDON|NEW YORK|TOKYO,NEW YORK,False,Business Day
371,0900045c83a0ad74,XS1320659854,NEW YORK|TOKYO,NEW YORK|TOKYO,True,Financial Centre
372,0900045c83c7dd2e,XS1289355767,NEW YORK,NEW YORK,True,Financial Centre
373,0900045c83124398,XS1213637397,NEW YORK,NEW YORK,True,Financial Centre
374,0900045c83adf179,XS1332196846,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
375,0900045c83a59d72,XS1051340963,LONDON|TOKYO,TOKYO,False,Business Day
376,0900045c83ae8a1f,XS1293113046,NEW YORK,NEW YORK,True,Business Day Centre
377,0900045c83b2949e,XS1338162677,CAIRE|NEW YORK,NEW YORK,False,Business Day Centre
378,0900045c83addd39,XS1301496854,LONDON|TOKYO,LONDON|TOKYO,True,Business Day
379,0900045c83b5d28a,XS1293830037,HONG KONG,HONG KONG,True,Business Day Centre
380,0900045c83096377,XS1183646279,LONDON|TARGET HOLIDAYS,TARGET HOLIDAYS,False,Business Day
381,0900045c83af9d69,XS1293107667,ZURICH,PARIS|ZURICH,False,Business Day
382,0900045c83a32b27,XS1266642906,NEW YORK,NEW YORK,True,Financial Centre
383,0900045c83aeb40d,XS1326550578,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Financial Centre
384,0900045c83573b64,XS1268490957,LONDON|NEW YORK|SAO-PAULO|TOKYO,SAO-PAULO|NEW YORK|LONDON|TOKYO,True,Financial Centre
385,0900045c83ab1e1b,XS1266618278,ISTANBUL|LONDON|NEW YORK|TARGET HOLIDAYS|TOKYO,NEW YORK|LONDON|TARGET HOLIDAYS|ISTANBUL|TOKYO,True,Financial Centre
386,0900045c83288955,XS1217804373,LONDON|SYDNEY|TOKYO,SYDNEY|TOKYO,False,Financial Centre
387,0900045c82cc38db,XS1166177904,NEW YORK,NEW YORK,True,Financial Centre
388,0900045c83ab8795,XS1293098817,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day Centre
389,0900045c83a07266,XS1323982162,LONDON|NEW YORK,NEW YORK|LONDON,True,Financial Centre
390,0900045c835c6ad9,XS1275962121,LONDON|NEW YORK|SAO-PAULO|TOKYO,SAO-PAULO|NEW YORK|LONDON|TOKYO,True,Financial Centre
391,0900045c83b592a4,XS1051371414,HONG KONG,HONG KONG,True,Business Day
392,0900045c83bd8d1a,XS1326564520,NEW YORK,NEW YORK,True,Financial Centre
393,0900045c839c13da,XS1301474968,NEW YORK,NEW YORK,True,Business Day
394,0900045c83c37d6e,XS1267291893,NEW YORK,NEW YORK|HONG KONG,False,Financial Centre
395,0900045c83a6497d,XS1326567895,HONG KONG,HONG KONG,True,Financial Centre
396,0900045c83a9d79d,XS1331664919,TOKYO,TOKYO,True,Financial Centre
397,0900045c83a62fad,XS1267238654,NEW YORK,NEW YORK,True,Financial Centre
398,0900045c83b37b0f,XS1326569321,NEW YORK,NEW YORK,True,Financial Centre
399,0900045c83bb0dee,XS1340079158,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
400,0900045c83add170,XS1326551386,HONG KONG,HONG KONG,True,Financial Centre
401,0900045c83c2f542,XS1293138894,MEXICO,MEXICO CITY|MEXICO,False,Business Day Centre
402,0900045c8323b3f5,XS1240191764,HONG KONG,HONG KONG,True,Financial Centre
403,0900045c83c03ca3,XS1267285572,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
404,0900045c835f1b82,XS1274650024,LONDON|NEW YORK|SAO-PAULO|TOKYO,SAO-PAULO|NEW YORK|LONDON|TOKYO,True,Financial Centre
405,0900045c83b1f934,XS1051362934,LONDON|TOKYO,LONDON|TOKYO,True,Business Day
406,0900045c83b9477b,XS1293831514,HONG KONG,HONG KONG,True,Business Day Centre
407,0900045c829df391,XS1131875905,NEW YORK,NEW YORK,True,Financial Centre
408,0900045c83b6307e,XS1313806660,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
409,0900045c8363c8ac,XS1274823498,LONDON|NEW YORK|SINGAPORE,NEW YORK|LONDON|SINGAPORE,True,Financial Centre
410,0900045c83b3618c,XS1326563472,NEW YORK,NEW YORK,True,Financial Centre
411,0900045c83c12d3a,XS1339632439,NEW YORK,NEW YORK,True,Financial Centre
412,0900045c83288952,XS1217804290,LONDON|NEW YORK|TOKYO,TOKYO,False,Financial Centre
413,0900045c83aec598,XS1312161901,NEW YORK,NEW YORK,True,Financial Centre
414,0900045c83720740,XS1266216396,LONDON|NEW YORK|TOKYO,NEW YORK|TOKYO,False,Financial Centre
415,0900045c83b9478b,XS1293813967,HONG KONG,HONG KONG,True,Business Day Centre
416,0900045c83c40d77,XS1267291547,NEW YORK,NEW YORK,True,Financial Centre
417,0900045c83ab4b93,XS1254280883,HONG KONG,HONG KONG,True,Financial Centre
418,0900045c83b5380b,XS1267262019,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
419,0900045c83929b94,XS1190843422,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
420,0900045c83adc539,XS1326551626,HONG KONG,HONG KONG,True,Financial Centre
421,0900045c826391d2,XS1037778104,LONDON|NEW YORK,NEW YORK,False,Business Day
422,0900045c83c7dcc7,XS1289354109,HONG KONG,HONG KONG,True,Financial Centre
423,0900045c83b6face,XS1293809189,HONG KONG,HONG KONG,True,Business Day Centre
424,0900045c83b6cd67,XS1293815079,HONG KONG,HONG KONG,True,Business Day Centre
425,0900045c83b9fbfa,XS1338873265,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
426,0900045c83b0ff88,XS1293836315,HONG KONG,HONG KONG,True,Business Day Centre
427,0900045c83b0c39a,XS1051351143,LONDON|TOKYO,LONDON|TOKYO,True,Business Day
428,0900045c83be51ef,XS1267279252,HONG KONG,HONG KONG,True,Business Day
429,0900045c83b6156a,XS1293809346,HONG KONG,HONG KONG,True,Business Day Centre
430,0900045c83b576af,XS1340033080,HONG KONG,HONG KONG,True,Business Day
431,0900045c83abd21f,SE0006763934,LONDON|OSLO,OSLO|LONDON,True,Financial Centre
432,0900045c8378203d,XS1299980323,LONDON|NEW YORK|SYDNEY,NEW YORK|LONDON|SYDNEY|MELBOURNE|SYDNEY,False,Financial Centre
433,0900045c83aa81ef,XS1301505787,LONDON|TOKYO,LONDON|TOKYO,True,Business Day
434,0900045c83c0f8d2,XS1293136922,NEW YORK,NEW YORK,True,Business Day Centre
435,0900045c83a8020a,XS1331674983,LONDON|NEW YORK,NEW YORK|LONDON,True,Financial Centre
436,0900045c83ae2e6a,XS1051365283,LONDON|TOKYO,LONDON|TOKYO,True,Business Day
437,0900045c83c3ef4e,XS1313397983,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Business Centre
438,0900045c83ad1344,XS1332503876,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
439,0900045c83a1e25b,XS1267234406,TOKYO,TOKYO,True,Business Day
440,0900045c83304ea8,XS1244078934,LONDON|NEW YORK|SAO-PAULO|TOKYO,SAO-PAULO|NEW YORK|LONDON|TOKYO,True,Financial Centre
441,0900045c83bc155b,XS1293804388,BEIJING|HONG KONG,BEIJING|HONG KONG,True,Business Day Centre
442,0900045c83b25f02,XS1289268796,HONG KONG,HONG KONG,True,Financial Centre
443,0900045c83c6c698,XS1267303227,HONG KONG,HONG KONG,True,Business Day
444,0900045c83b25f55,XS1254318105,HONG KONG,HONG KONG,True,Financial Centre
445,0900045c83a9666f,XS1240006293,HONG KONG,HONG KONG,True,Financial Centre
446,0900045c83a93c8c,XS1266613980,HONG KONG,HONG KONG,True,Financial Centre
447,0900045c83ac2357,XS1221134189,LONDON|NEW YORK,NEW YORK|LONDON,True,Business Day
448,0900045c83a6067b,XS1266624243,TOKYO,TOKYO,True,Financial Centre
449,0900045c83bb0de8,XS1340071098,TOKYO,LONDON|TOKYO,False,Financial Centre
450,0900045c83c0f8fa,XS1293137813,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day Centre
451,0900045c8369a812,XS1190852258,NEW YORK,NEW YORK,True,Business Day
452,0900045c83c7f365,XS1267285226,NEW YORK,NEW YORK,True,Financial Centre
453,0900045c83b1114a,XS1339071570,TOKYO,TOKYO,True,Financial Centre
454,0900045c8303558b,XS1183643250,LONDON|NEW YORK,NEW YORK,False,Business Day
455,0900045c82cd0a50,XS1173868487,NEW YORK,NEW YORK,True,Financial Centre
456,0900045c83645012,XS1190846102,ZURICH,ZURICH,True,Business Day
457,0900045c83a80d3b,XS1266624086,LONDON|NEW YORK|TARGET HOLIDAYS,NEW YORK|LONDON|TARGET HOLIDAYS,True,Financial Centre
458,0900045c83a0ad76,XS1325605878,NEW YORK|TOKYO,NEW YORK|TOKYO,True,Financial Centre
459,0900045c83180165,XS1231203701,HONG KONG|LONDON|NEW YORK,LONDON|NEW YORK|HONG KONG,True,Financial Centre
460,0900045c82ca5e27,XS1143928049,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Financial Centre
461,0900045c83c600b3,XS1267297155,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
462,0900045c83afe8b6,XS1293106347,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day Centre
463,0900045c83748d55,DE000UBS28A4,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
464,0900045c83a5cafe,XS1254332353,HONG KONG,HONG KONG,True,Financial Centre
465,0900045c83b8a7ad,XS1313805183,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
466,0900045c8247870b,XS1037765549,LONDON|TARGET HOLIDAYS,LONDON|TARGET HOLIDAYS,True,Business Centre
467,0900045c83aaf3aa,XS1267248539,LONDON|SYDNEY|TOKYO,LONDON|SYDNEY|MELBOURNE|SYDNEY|TOKYO,False,Financial Centre
468,0900045c83c7e537,XS1307687092,HONG KONG,HONG KONG,True,Financial Centre
469,0900045c83573cee,XS1190855350,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
470,0900045c83a45d7c,XS1267237334,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Financial Centre
471,0900045c82866eee,XS1083622511,NEW YORK,NEW YORK,True,Business Day Centre
472,0900045c83a966c9,XS1254260349,HONG KONG,HONG KONG,True,Financial Centre
473,0900045c82e686f6,XS1190881786,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
474,0900045c83531d90,XS1190855608,NEW YORK,NEW YORK,True,Business Day
475,0900045c83c10157,XS1313394618,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
476,0900045c8168042c,XS0894827046,LONDON,LONDON|SYDNEY|MELBOURNE,False,Business Day
477,0900045c82d08ef8,XS1176689674,HONG KONG|NEW YORK,NEW YORK|HONG KONG,True,Financial Centre
478,0900045c83b1d3ba,XS1293109366,LONDON,LONDON,True,Business Day Centre
479,0900045c83b5d2a1,XS1293820822,HONG KONG,HONG KONG,True,Business Day Centre
480,0900045c83b2bdde,XS1326542476,HONG KONG,HONG KONG,True,Financial Centre
481,0900045c83bc956a,XS1267271788,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
482,0900045c83b5d2aa,XS1293819063,HONG KONG,HONG KONG,True,Business Day Centre
483,0900045c83b08a56,XS1340018446,NEW YORK,NEW YORK,True,Financial Centre
484,0900045c8394a39d,XS1190837960,NEW YORK,NEW YORK,True,Business Day
485,0900045c83c7f275,XS1051374863,LONDON|NEW YORK|TOKYO,TOKYO,False,Business Day
486,0900045c83b4955a,XS1338146712,HONG KONG,HONG KONG,True,Financial Centre
487,0900045c83c20b13,XS1267291117,NEW YORK,NEW YORK,True,Financial Centre
488,0900045c83b665a8,XS1336952145,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
489,0900045c82f63af4,XS1213802009,LONDON|NEW YORK|SAO-PAULO|TOKYO,NEW YORK|LONDON|TOKYO,False,Financial Centre
490,0900045c83a37567,XS1051337589,LONDON|TOKYO,TOKYO,False,Business Day
491,0900045c83addf63,XS1293114952,NEW YORK,NEW YORK,True,Business Day Centre
492,0900045c83bd8501,XS1340882817,TOKYO,TOKYO,True,Financial Centre
493,0900045c82e0abbd,XS1190887809,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
494,0900045c83a2ea9f,XS1222905140,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
495,0900045c83bedafb,XS1289344217,HONG KONG,HONG KONG,True,Financial Centre
496,0900045c82cb4d14,XS1169811491,NEW YORK,NEW YORK,True,Financial Centre
497,0900045c83a7180e,XS1301484173,LONDON|TOKYO,LONDON|TOKYO,True,Business Day
498,0900045c83ac8740,XS1313797067,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
499,0900045c83b87cce,XS1293818685,HONG KONG|NEW YORK,NEW YORK|HONG KONG,True,Business Day Centre
500,0900045c83b224e4,XS1293123862,NEW YORK,NEW YORK,True,Business Day Centre
501,0900045c827d4892,XS1106975110,NEW YORK,NEW YORK,True,Financial Centre
502,0900045c83adc53a,XS1326555452,HONG KONG,HONG KONG,True,Financial Centre
503,0900045c83b63076,XS1313808286,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
504,0900045c83b50e0b,XS1267266432,HONG KONG,HONG KONG,True,Business Day
505,0900045c83ac86b6,XS1313799519,LONDON|NEW YORK|SAO-PAULO|TARGET HOLIDAYS|TOKYO,SAO-PAULO|NEW YORK|LONDON|TARGET HOLIDAYS|TOKYO,True,Business Centre
506,0900045c83c2c1a5,XS1349235397,LONDON|TOKYO,LONDON|TOKYO,True,Business Day
507,0900045c83bbe49e,XS1326565097,NEW YORK,NEW YORK,True,Financial Centre
508,0900045c8338b564,XS1229480568,LONDON|NEW YORK|TARGET HOLIDAYS,NEW YORK|LONDON|TARGET HOLIDAYS,True,Business Centre
509,0900045c83b9857e,XS1267279179,HONG KONG,HONG KONG,True,Business Day
510,0900045c83bce1df,XS1338868695,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
511,0900045c83a96690,XS1254344440,LONDON,LONDON,True,Financial Centre
512,0900045c82d93264,XS1167061644,LONDON|NEW YORK|TOKYO,NEW YORK|TOKYO,False,Financial Centre
513,0900045c825574fd,XS1061068273,NEW YORK,NEW YORK,True,Business Day Centre
514,0900045c83b1d1be,XS1293114101,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day Centre
515,0900045c834b765c,XS1190858024,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
516,0900045c82e073fc,XS1190887981,NEW YORK,NEW YORK,True,Business Day
517,0900045c83b1d343,XS1293096522,LONDON,LONDON,True,Business Day Centre
518,0900045c83ad132b,XS1332504924,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
519,0900045c83c10413,XS1344716201,TOKYO,TOKYO,True,Financial Centre
520,0900045c83b4d4f2,XS1267259817,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Financial Centre
521,0900045c83a9993d,XS1301496185,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Business Day
522,0900045c83bc156f,XS1293818768,HONG KONG,HONG KONG,True,Business Day Centre
523,0900045c83c01d1e,XS1350361371,BEIJING|HONG KONG|LONDON|NEW YORK|TORONTO,BEIJING,False,Business Day
524,0900045c83cc3957,XS1051370101,LONDON|TOKYO,LONDON|TOKYO,True,Business Day
525,0900045c82dbcbec,XS1167067336,LONDON|SYDNEY|TOKYO,SYDNEY|TOKYO,False,Financial Centre
526,0900045c83af37a7,XS1254308726,NEW YORK,NEW YORK,True,Financial Centre
527,0900045c83bbdb75,XS1326569081,NEW YORK,NEW YORK,True,Financial Centre
528,0900045c83b6cd59,XS1293812480,HONG KONG,HONG KONG,True,Business Day Centre
529,0900045c83b4cc7c,XS1281373271,NEW YORK,NEW YORK|HONG KONG,False,Business Day
530,0900045c82f0734f,XS1182591575,LONDON|NEW YORK,NEW YORK|LONDON,True,Financial Centre
531,0900045c83ab929f,XS1293104722,NEW YORK,NEW YORK,True,Business Day Centre
532,0900045c83b25f88,XS1289271402,NEW YORK,NEW YORK,True,Financial Centre
533,0900045c83c02062,XS1340850293,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Financial Centre
534,0900045c83b331dc,XS1293832165,HONG KONG,HONG KONG,True,Business Day Centre
535,0900045c839c90d3,XS1190839073,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
536,0900045c83bf955f,XS1051376728,TARGET HOLIDAYS,LONDON|TARGET HOLIDAYS,False,Business Day
537,0900045c82f135f5,XS1206471994,NEW YORK,NEW YORK,True,Financial Centre
538,0900045c83b3648a,XS1313803212,LONDON|TOKYO,LONDON|TOKYO,True,Business Centre
539,0900045c83a61d7c,XS1222904929,LONDON|NEW YORK|TOKYO,NEW YORK|LONDON|TOKYO,True,Financial Centre
540,0900045c82ef82cc,XS1199559987,LONDON|NEW YORK|TARGET HOLIDAYS|TOKYO,NEW YORK|LONDON|TARGET HOLIDAYS|TOKYO,True,Financial Centre
541,0900045c83b48c00,XS1051369608,LONDON|TOKYO,TOKYO,False,Business Day
542,0900045c83c03bf9,XS1267284252,HONG KONG,HONG KONG,True,Business Day
543,0900045c82f81680,XS1215208007,LONDON|TARGET HOLIDAYS,LONDON|TARGET HOLIDAYS,True,Financial Centre
544,0900045c83c43b5f,XS1051383187,LONDON|NEW YORK,NEW YORK|LONDON,True,Business Day
545,0900045c83a43b88,XS1266636098,NEW YORK,NEW YORK,True,Financial Centre
546,0900045c83beda71,XS1289351006,HONG KONG,HONG KONG,True,Financial Centre
547,0900045c8389117d,XS1190839743,NEW YORK,NEW YORK,True,Business Day
548,0900045c83b665dd,XS1336580334,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
549,0900045c83c2f85c,XS1267292198,NEW YORK,NEW YORK|HONG KONG,False,Financial Centre
550,0900045c83b03fb3,XS1267261631,TARGET HOLIDAYS,TARGET HOLIDAYS,True,Business Day
551,0900045c83b7cf79,XS1338155382,LONDON|TOKYO,LONDON|TOKYO,True,Financial Centre
