,isin,citiesName,fileID
1359,XS1331674553,NEW YORK,0900045c839400e6
1360,XS1343235823,NEW YORK,0900045c839400e6
1361,XS1209501003,TARGET HOLIDAYS,0900045c839400e6
1362,XS1378427428,TORONTO,0900045c839400e6
1363,US17275RBE18,NEW YORK,0900045c839400e6
1364,XS1313398791,TORONTO,0900045c839400e6
1365,XS1326545495,LONDON,0900045c839400e6
1366,XS1400942857,NEW YORK,0900045c839400e6
1367,USG91703AH44,PARIS,0900045c839400e6
1368,XS1308043147,NEW YORK,0900045c839400e6
1369,XS1307661295,NEW YORK,0900045c839400e6
1370,CH0287819400,NEW YORK,0900045c839400e6
1371,US035242AG14,NEW YORK,0900045c839400e6
1372,XS0744818765,NEW YORK,0900045c839400e6
1373,XS1319977796,NEW YORK,0900045c839400e6
1374,XS1254297184,NEW YORK,0900045c839400e6
1375,XS1189763557,NEW YORK,0900045c839400e6
1376,US17275RBD35,NEW YORK,0900045c839400e6
1377,XS1323545613,NEW YORK,0900045c839400e6
1378,CH0254069708,NEW YORK,0900045c839400e6
1379,DE000CB0HNZ9,NEW YORK,0900045c839400e6
1380,XS1343111180,NEW YORK,0900045c839400e6
1381,XS1395310946,NEW YORK,0900045c839400e6
1382,XS1327147119,NEW YORK,0900045c839400e6
1383,XS1330975621,NEW YORK,0900045c839400e6
1384,US03761U4031,NEW YORK,0900045c839400e6
1385,US44987DAM83,NEW YORK,0900045c839400e6
1386,CH0289951300,NEW YORK,0900045c839400e6
1387,XS1378435959,NEW YORK,0900045c839400e6
1388,XS1349993490,NEW YORK,0900045c839400e6
1389,DE000A1E8RP4,NEW YORK,0900045c839400e6
1390,CH0304979856,LONDON,0900045c839400e6
1391,XS1293804545,NEW YORK,0900045c839400e6
1392,XS1307734357,SYDNEY,0900045c839400e6
1393,XS1389977155,HOUSTON (TEXAS),0900045c839400e6
1394,XS1326564280,NEW YORK,0900045c839400e6
1395,XS1274030664,HOUSTON (TEXAS),0900045c839400e6
1396,XS1319983174,NEW YORK,0900045c839400e6
1397,XS1322792844,HOUSTON (TEXAS),0900045c839400e6
1398,XS0537376336,NEW YORK,0900045c839400e6
1399,US00828EBJ73,NEW YORK,0900045c839400e6
1400,XS1313390970,GUERNSEY,0900045c839400e6
1401,XS1276936413,NEW YORK,0900045c839400e6
1402,XS1378452533,ZURICH,0900045c839400e6
1403,FR0013129244,NEW YORK,0900045c839400e6
1404,XS1245605511,NEW YORK,0900045c839400e6
1405,CH0283715545,NEW YORK,0900045c839400e6
1406,CH0311855156,NEW YORK,0900045c839400e6
1407,XS1320659185,NEW YORK,0900045c839400e6
1408,FR0013101656,NEW YORK,0900045c839400e6
1409,CH0308778734,NEW YORK,0900045c839400e6
1410,XS1351385684,NEW YORK,0900045c839400e6
1411,XS1268516348,NEW YORK,0900045c839400e6
1412,XS1267291547,NEW YORK,0900045c839400e6
1413,XS1051359989,NEW YORK,0900045c839400e6
1414,XS1135627062,NEW YORK,0900045c839400e6
1415,XS1339007137,NEW YORK,0900045c839400e6
1416,XS1301496854,NEW YORK,0900045c839400e6
1417,NL0011655410,NEW YORK,0900045c839400e6
1418,XS1267291893,NEW YORK,0900045c839400e6
1419,XS1319990112,NEW YORK,0900045c839400e6
1420,XS1343093180,NEW YORK,0900045c839400e6
1421,XS1238947821,NEW YORK,0900045c839400e6
1422,XS1240191764,NEW YORK,0900045c839400e6
1423,XS1296681130,NEW YORK,0900045c839400e6
1424,US60937GAD88,NEW YORK,0900045c839400e6
1425,XS1337136383,NEW YORK,0900045c839400e6
1426,XS1320622696,NEW YORK,0900045c839400e6
1427,CH0304152397,NEW YORK,0900045c839400e6
1428,XS1313396829,NEW YORK,0900045c839400e6
1429,XS1343086218,AMSTERDAM,0900045c839400e6
1430,XS1326551626,LONDON,0900045c839400e6
1431,XS1188093949,NEW YORK,0900045c839400e6
1432,XS1388521053,NEW YORK,0900045c839400e6
1433,XS1317087267,NEW YORK,0900045c839400e6
1434,XS0947193057,NEW YORK,0900045c839400e6
1435,XS1345284514,NEW YORK,0900045c839400e6
1436,US62630CAF86,NEW YORK,0900045c839400e6
1437,XS1317122510,NEW YORK,0900045c839400e6
1438,CH0287822107,NEW YORK,0900045c839400e6
1439,XS1289307529,NEW YORK,0900045c839400e6
1440,CH0300410849,NEW YORK,0900045c839400e6
1441,XS1267248539,LONDON,0900045c839400e6
1442,XS1336841231,NEW YORK,0900045c839400e6
1443,XS1224184058,JAKARTA,0900045c839400e6
1444,XS1338527945,LONDON,0900045c839400e6
1445,XS1190837960,NEW YORK,0900045c839400e6
1446,XS1293111180,JAKARTA,0900045c839400e6
1447,XS1153462293,LONDON,0900045c839400e6
1448,XS1326564876,NEW YORK,0900045c839400e6
1449,XS1190887809,JAKARTA,0900045c839400e6
1450,XS1385990780,LONDON,0900045c839400e6
1451,US37045XAZ96,NEW YORK,0900045c839400e6
1452,XS1266600573,NEW YORK,0900045c839400e6
1453,XS1336954869,NEW YORK,0900045c839400e6
1454,XS1117490513,JAKARTA,0900045c839400e6
1455,XS1314912475,LONDON,0900045c839400e6
1456,XS1326569081,NEW YORK,0900045c839400e6
1457,XS1337157629,JAKARTA,0900045c839400e6
1458,XS1202262231,LONDON,0900045c839400e6
1459,XS1113282856,NEW YORK,0900045c839400e6
1460,XS1398333689,NEW YORK,0900045c839400e6
1461,XS1338507327,LONDON,0900045c839400e6
1462,XS1215208007,NEW YORK,0900045c839400e6
1463,XS1190839743,LONDON,0900045c839400e6
1464,XS1293855539,NEW YORK,0900045c839400e6
1465,XS1295804535,NEW YORK,0900045c839400e6
1466,XS1361526962,NEW YORK,0900045c839400e6
1467,XS1372814142,LONDON,0900045c839400e6
1468,XS1349364015,NEW YORK,0900045c839400e6
1469,XS1301477391,NEW YORK,0900045c839400e6
1470,XS1293804974,NEW YORK,0900045c839400e6
1471,CH0315244456,NEW YORK,0900045c839400e6
1472,XS1331648805,NEW YORK,0900045c839400e6
1473,XS1326557664,LONDON,0900045c839400e6
1474,XS1293819063,NEW YORK,0900045c839400e6
1475,XS1343134984,LONDON,0900045c839400e6
1476,XS1230652395,NEW YORK,0900045c839400e6
1477,XS1267292511,LONDON,0900045c839400e6
1478,XS1374377676,NEW YORK,0900045c839400e6
1479,AU3CB0233997,BUENOS AIRES,0900045c839400e6
1480,XS1254258442,NEW YORK,0900045c839400e6
1481,XS1326146799,NEW YORK,0900045c839400e6
1482,XS1301482987,LONDON,0900045c839400e6
1483,XS1293825896,NEW YORK,0900045c839400e6
1484,XS1320605923,LONDON,0900045c839400e6
1485,XS1391588578,NEW YORK,0900045c839400e6
1486,DE000SHFM113,TOKYO,0900045c839400e6
1487,XS1266637146,NEW YORK,0900045c839400e6
1488,XS1314944833,LONDON,0900045c839400e6
1489,AU3CB0235935,NEW YORK,0900045c839400e6
1490,XS1340855763,SEOUL,0900045c839400e6
1491,XS1293816713,NEW YORK,0900045c839400e6
1492,XS1301487515,NEW YORK,0900045c839400e6
1493,XS1314865533,SEOUL,0900045c839400e6
1494,XS1161871089,LONDON,0900045c839400e6
1495,XS1295011545,NEW YORK,0900045c839400e6
1496,XS1378992645,NEW YORK,0900045c839400e6
1497,CH0285315286,LONDON,0900045c839400e6
1498,XS1338159889,NEW YORK,0900045c839400e6
1499,XS1293149404,LONDON,0900045c839400e6
1500,CH0274761508,NEW YORK,0900045c839400e6
1501,XS1103086127,LONDON,0900045c839400e6
1502,XS1343793599,NEW YORK,0900045c839400e6
1503,XS1378408477,LONDON,0900045c839400e6
1504,XS1051339288,NEW YORK,0900045c839400e6
1505,TW000F028063,NEW YORK,0900045c839400e6
1506,XS1340850459,NEW YORK,0900045c839400e6
1507,XS1356767993,NEW YORK,0900045c839400e6
1508,CH0314519643,NEW YORK,0900045c839400e6
1509,XS1245453821,NEW YORK,0900045c839400e6
1510,XS1321449669,LONDON,0900045c839400e6
1511,XS1378490111,NEW YORK,0900045c839400e6
1512,SE0007692322,SYDNEY,0900045c839400e6
1513,XS1326554216,NEW YORK,0900045c839400e6
1514,XS1338886168,NEW YORK,0900045c839400e6
1515,XS1320636217,NEW YORK,0900045c839400e6
1516,XS1338530063,TORONTO,0900045c839400e6
1517,XS1313878735,NEW YORK,0900045c839400e6
1518,XS1293123516,NEW YORK,0900045c839400e6
1519,XS0543064405,CHICAGO,0900045c839400e6
1520,XS1135635834,NEW YORK,0900045c839400e6
1521,FR0013040250,NEW YORK,0900045c839400e6
1522,XS1190874229,NEW YORK,0900045c839400e6
1523,DE000CN80CC8,NEW YORK,0900045c839400e6
1524,XS1267286117,NEW YORK,0900045c839400e6
1525,XS1314858918,NEW YORK,0900045c839400e6
1526,XS1320671552,TOKYO,0900045c839400e6
1527,BE6270360868,NEW YORK,0900045c839400e6
1528,XS1319830698,TOKYO,0900045c839400e6
1529,XS1378790189,NEW YORK,0900045c839400e6
1530,XS0874840258,NEW YORK,0900045c839400e6
1531,XS1328819955,NEW YORK,0900045c839400e6
1532,XS1267714019,NEW YORK,0900045c839400e6
1533,XS1391571681,NEW YORK,0900045c839400e6
1534,XS1266598579,NEW YORK,0900045c839400e6
1535,US71429MAA36,LONDON,0900045c839400e6
1536,XS1326561187,NEW YORK,0900045c839400e6
1537,CH0281548385,NEW YORK,0900045c839400e6
1538,CH0283722004,NEW YORK,0900045c839400e6
1539,XS1245852360,NEW YORK,0900045c839400e6
1540,XS1313808526,TORONTO,0900045c839400e6
1541,XS1313802917,NEW YORK,0900045c839400e6
1542,NL0011652441,LONDON,0900045c839400e6
1543,XS0902229532,NEW YORK,0900045c839400e6
1544,USU7264PAA58,NEW YORK,0900045c839400e6
1545,XS1337369307,NEW YORK,0900045c839400e6
1546,NL0010194627,NEW YORK,0900045c839400e6
1547,XS1213102442,NEW YORK,0900045c839400e6
1548,XS1314867075,NEW YORK,0900045c839400e6
1549,XS1167061644,MEXICO,0900045c839400e6
1550,XS1328275679,NEW YORK,0900045c839400e6
1551,XS1252524787,LONDON,0900045c839400e6
1552,XS1357030870,NEW YORK,0900045c839400e6
1553,XS1400696396,NEW YORK,0900045c839400e6
1554,XS1378454406,WILMINGTON,0900045c839400e6
1555,XS1138859985,NEW YORK,0900045c839400e6
1556,XS1011262851,NEW YORK,0900045c839400e6
1557,XS1378487323,NEW YORK,0900045c839400e6
1558,XS1184959770,NEW YORK,0900045c839400e6
1559,XS1325288881,NEW YORK,0900045c839400e6
1560,CH0300408272,NEW YORK,0900045c839400e6
1561,CWN5647D2604,NEW YORK,0900045c839400e6
1562,CH0279819764,NEW YORK,0900045c839400e6
1563,XS1326568356,NEW YORK,0900045c839400e6
1564,XS1372869047,LONDON,0900045c839400e6
1565,XS1343105703,NEW YORK,0900045c839400e6
1566,XS1289439439,PARIS,0900045c839400e6
1567,CH0293479470,NEW YORK,0900045c839400e6
1568,XS1407726154,LONDON,0900045c839400e6
1569,XS0571346237,NEW YORK,0900045c839400e6
1570,XS0989781942,NEW YORK,0900045c839400e6
1571,XS1317107636,NEW YORK,0900045c839400e6
1572,FI4000176714,NEW YORK,0900045c839400e6
1573,XS1336840423,NEW YORK,0900045c839400e6
1574,XS1270141168,LONDON,0900045c839400e6
1575,XS1293809007,NEW YORK,0900045c839400e6
1576,XS1293818925,LONDON,0900045c839400e6
1577,XS1374684923,NEW YORK,0900045c839400e6
1578,US927804FS88,LONDON,0900045c839400e6
1579,XS1340575643,NEW YORK,0900045c839400e6
1580,XS1313399336,NEW YORK,0900045c839400e6
1581,US82939CAE75,NEW YORK,0900045c839400e6
1582,XS1266634556,NEW YORK,0900045c839400e6
1583,CH0281105079,NEW YORK,0900045c839400e6
1584,XS1098409714,NEW YORK,0900045c839400e6
1585,XS1234768320,NEW YORK,0900045c839400e6
1586,XS1329520354,NEW YORK,0900045c839400e6
1587,XS1236807829,NEW YORK,0900045c839400e6
1588,USG08820CD55,NEW YORK,0900045c839400e6
1589,XS1374048186,NEW YORK,0900045c839400e6
1590,XS1280058386,NEW YORK,0900045c839400e6
1591,CH0309761853,NEW YORK,0900045c839400e6
1592,XS1338868422,NEW YORK,0900045c839400e6
1593,XS1293110026,NEW YORK,0900045c839400e6
1594,XS1254305110,NEW YORK,0900045c839400e6
1595,XS1184947841,NEW YORK,0900045c839400e6
1596,FR0013140035,NEW YORK,0900045c839400e6
1597,XS1293114879,NEW YORK,0900045c839400e6
1598,XS1295019951,NEW YORK,0900045c839400e6
1599,XS1343115686,TARGET HOLIDAYS,0900045c839400e6
1600,XS1267237920,NEW YORK,0900045c839400e6
1601,XS1118701017,LONDON,0900045c839400e6
1602,XS1380520871,NEW YORK,0900045c839400e6
1603,XS0462371708,NEW YORK,0900045c839400e6
1604,XS1378433079,NEW YORK,0900045c839400e6
1605,NL0011218763,NEW YORK,0900045c839400e6
1606,XS1293821630,NEW YORK,0900045c839400e6
1607,XS1293897614,NEW YORK,0900045c839400e6
1608,XS1378467135,NEW YORK,0900045c839400e6
1609,XS1318389563,NEW YORK,0900045c839400e6
1610,XS1190861838,NEW YORK,0900045c839400e6
1611,XS1378438623,NEW YORK,0900045c839400e6
1612,NL0011650155,NEW YORK,0900045c839400e6
1613,XS1051340708,NEW YORK,0900045c839400e6
1614,CH0283716618,LONDON,0900045c839400e6
1615,XS1307221058,NEW YORK,0900045c839400e6
1616,XS1254299479,SYDNEY,0900045c839400e6
1617,XS1288859785,NEW YORK,0900045c839400e6
1618,XS1326559017,LONDON,0900045c839400e6
1619,XS1313395342,NEW YORK,0900045c839400e6
1620,XS1324032959,PARIS,0900045c839400e6
1621,NL0011649959,LONDON,0900045c839400e6
1622,XS0948096572,NEW YORK,0900045c839400e6
1623,XS1272154649,LONDON,0900045c839400e6
1624,US46625HQW33,NEW YORK,0900045c839400e6
1625,XS1314865020,DUBLIN,0900045c839400e6
1626,AU000KFWHAE5,JOHANNESBURG,0900045c839400e6
1627,XS1281369832,TARGET HOLIDAYS,0900045c839400e6
1628,XS1313821115,NEW YORK,0900045c839400e6
1629,XS1402194952,NEW YORK,0900045c839400e6
1630,XS1289320548,ZURICH,0900045c839400e6
1631,XS1215586881,MEXICO,0900045c839400e6
1632,NL0011651203,NEW YORK,0900045c839400e6
1633,XS1289639871,GEORGETOWN,0900045c839400e6
1634,XS1346637231,NEW YORK,0900045c839400e6
1635,XS1338539015,NEW YORK,0900045c839400e6
1636,XS1340833521,NEW YORK,0900045c839400e6
1637,XS1387820936,NEW YORK,0900045c839400e6
1638,XS1301495708,NEW YORK,0900045c839400e6
1639,XS1324931036,NEW YORK,0900045c839400e6
1640,XS1237069353,NEW YORK,0900045c839400e6
1641,XS1229496218,NEW YORK,0900045c839400e6
1642,CH0304152116,NEW YORK,0900045c839400e6
1643,XS1254330738,NEW YORK,0900045c839400e6
1644,XS1398266475,NEW YORK,0900045c839400e6
1645,XS1267221841,NEW YORK,0900045c839400e6
1646,CH0269835705,NEW YORK,0900045c839400e6
1647,XS1251673817,NEW YORK,0900045c839400e6
1648,XS0848392485,NEW YORK,0900045c839400e6
1649,XS1400731565,NEW YORK,0900045c839400e6
1650,XS1307731684,NEW YORK,0900045c839400e6
1651,XS1312167932,NEW YORK,0900045c839400e6
1652,XS1190863883,TARGET HOLIDAYS,0900045c839400e6
1653,XS1293844921,VIENNE,0900045c839400e6
1654,NL0011650973,TARGET HOLIDAYS,0900045c839400e6
1655,XS1293114010,TARGET HOLIDAYS,0900045c839400e6
1656,XS1267253372,NEW YORK,0900045c839400e6
1657,FREXA0000259,SAO-PAULO,0900045c839400e6
1658,XS1391066013,JAKARTA,0900045c839400e6
1659,XS1351517260,NEW YORK,0900045c839400e6
1660,XS1301484173,SINGAPORE,0900045c839400e6
1661,XS1374663687,TARGET HOLIDAYS,0900045c839400e6
1662,CH0279922295,LONDON,0900045c839400e6
1663,US91159HHL78,LONDON,0900045c839400e6
1664,CH0289951409,NEW YORK,0900045c839400e6
1665,XS1138887176,LONDON,0900045c839400e6
1666,XS1289289107,LUXEMBOURG,0900045c839400e6
1667,XS1324955563,TARGET HOLIDAYS,0900045c839400e6
1668,CH0285315708,LONDON,0900045c839400e6
1669,XS1374379615,NEW YORK,0900045c839400e6
1670,XS1392216724,LONDON,0900045c839400e6
1671,XS1404902535,TARGET HOLIDAYS,0900045c839400e6
1672,XS1378493487,LONDON,0900045c839400e6
1673,FR0013053329,LUXEMBOURG,0900045c839400e6
1674,XS1282736112,TARGET HOLIDAYS,0900045c839400e6
1675,CH0277773989,LONDON,0900045c839400e6
1676,XS1336838013,NEW YORK,0900045c839400e6
1677,CWN5647D2299,TARGET HOLIDAYS,0900045c839400e6
1678,XS1378431883,LONDON,0900045c839400e6
1679,SE0006342705,NEW YORK,0900045c839400e6
1680,XS1314860815,SAO-PAULO,0900045c839400e6
1681,NL0009919547,TOKYO,0900045c839400e6
1682,XS1337155094,LONDON,0900045c839400e6
1683,XS1336957029,TARGET HOLIDAYS,0900045c839400e6
1684,XS1293109010,LONDON,0900045c839400e6
1685,XS1361176370,TARGET HOLIDAYS,0900045c839400e6
1686,XS1332485876,LONDON,0900045c839400e6
1687,XS1326563639,TARGET HOLIDAYS,0900045c839400e6
1688,XS1338874404,JAKARTA,0900045c839400e6
1689,XS1394771890,LONDON,0900045c839400e6
1690,XS1311326380,NEW YORK,0900045c839400e6
1691,XS1294342792,SINGAPORE,0900045c839400e6
1692,XS1301480692,JAKARTA,0900045c839400e6
1693,XS0461332347,LONDON,0900045c839400e6
1694,XS1289416817,NEW YORK,0900045c839400e6
1695,XS1222906031,SINGAPORE,0900045c839400e6
1696,XS1281350816,JAKARTA,0900045c839400e6
1697,XS1341173976,NEW YORK,0900045c839400e6
1698,XS1293833999,SINGAPORE,0900045c839400e6
1699,CH0304979047,JAKARTA,0900045c839400e6
1700,XS1392626898,LONDON,0900045c839400e6
1701,XS1237184533,NEW YORK,0900045c839400e6
1702,XS1378394230,SINGAPORE,0900045c839400e6
1703,XS1326559447,BRASILIA,0900045c839400e6
1704,CH0283715131,NEW YORK,0900045c839400e6
1705,XS1338492892,LONDON,0900045c839400e6
1706,XS1392459209,NEW YORK,0900045c839400e6
1707,XS1378483504,NEW YORK,0900045c839400e6
1708,XS1374382163,SAO-PAULO,0900045c839400e6
1709,XS1195181489,SINGAPORE,0900045c839400e6
1710,CH0303925652,TOKYO,0900045c839400e6
1711,XS1295020371,JAKARTA,0900045c839400e6
1712,XS1267243498,NEW YORK,0900045c839400e6
1713,XS1312169474,SINGAPORE,0900045c839400e6
1714,XS1361560128,BRASILIA,0900045c839400e6
1715,XS1319991946,LONDON,0900045c839400e6
1716,XS1209579371,NEW YORK,0900045c839400e6
1717,XS1338507590,LONDON,0900045c839400e6
1718,XS1298556579,NEW YORK,0900045c839400e6
1719,CH0259326467,LONDON,0900045c839400e6
1720,CH0266742722,NEW YORK,0900045c839400e6
1721,XS1293836828,SAO-PAULO,0900045c839400e6
1722,XS1254327510,TOKYO,0900045c839400e6
1723,XS1355423002,BRASILIA,0900045c839400e6
1724,XS1289633320,LONDON,0900045c839400e6
1725,XS1373126975,NEW YORK,0900045c839400e6
1726,XS1403054999,TOKYO,0900045c839400e6
1727,XS1388661735,BEIJING,0900045c839400e6
1728,XS1272329621,LONDON,0900045c839400e6
1729,XS1374392550,NEW YORK,0900045c839400e6
1730,CH0315416740,TOKYO,0900045c839400e6
1731,XS1346642660,LONDON,0900045c839400e6
1732,XS1401331753,NEW YORK,0900045c839400e6
1733,XS1289408632,SAO-PAULO,0900045c839400e6
1734,XS0558963210,TOKYO,0900045c839400e6
1735,CH0287818394,BRASILIA,0900045c839400e6
1736,US552848AE34,LONDON,0900045c839400e6
1737,XS1329979428,NEW YORK,0900045c839400e6
1738,XS1284567085,LONDON,0900045c839400e6
1739,XS1286146219,NEW YORK,0900045c839400e6
1740,ES0413900400,BOGOTA,0900045c839400e6
1741,US55616XAN75,LONDON,0900045c839400e6
1742,XS1343101389,NEW YORK,0900045c839400e6
1743,CH0283710215,LONDON,0900045c839400e6
1744,XS1245665929,SYDNEY,0900045c839400e6
1745,XS1327554421,TOKYO,0900045c839400e6
1746,XS1345416280,LONDON,0900045c839400e6
1747,CH0279923020,TOKYO,0900045c839400e6
1748,XS1281367208,JAKARTA,0900045c839400e6
1749,XS1266595047,LONDON,0900045c839400e6
1750,XS1190862562,NEW YORK,0900045c839400e6
1751,XS1293113046,SINGAPORE,0900045c839400e6
1752,XS1254309021,LONDON,0900045c839400e6
1753,XS1227677108,NEW YORK,0900045c839400e6
1754,XS1343095045,SAO-PAULO,0900045c839400e6
1755,XS1301481823,TOKYO,0900045c839400e6
1756,XS1316426367,LONDON,0900045c839400e6
1757,XS1326569321,NEW YORK,0900045c839400e6
1758,FR0013102720,SAO-PAULO,0900045c839400e6
1759,XS1328124380,TOKYO,0900045c839400e6
1760,US166764AX89,ALMATY,0900045c839400e6
1761,XS1386717711,LONDON,0900045c839400e6
1762,CH0289951615,NEW YORK,0900045c839400e6
1763,CH0303240789,LONDON,0900045c839400e6
1764,XS0909839465,NEW YORK,0900045c839400e6
1765,FR0013067170,SAO-PAULO,0900045c839400e6
1766,XS1384750003,TOKYO,0900045c839400e6
1767,CH0315246188,LONDON,0900045c839400e6
1768,XS1233827226,NEW YORK,0900045c839400e6
1769,XS1314852804,SAO-PAULO,0900045c839400e6
1770,XS1401322331,TOKYO,0900045c839400e6
1771,XS1267325386,TARGET HOLIDAYS,0900045c839400e6
1772,XS1340860920,LONDON,0900045c839400e6
1773,JP1103411FC6,NEW YORK,0900045c839400e6
1774,XS1267294483,SAO-PAULO,0900045c839400e6
1775,XS1183643250,TOKYO,0900045c839400e6
1776,XS1362326651,BRASILIA,0900045c839400e6
1777,XS1394912387,LONDON,0900045c839400e6
1778,XS1173868644,NEW YORK,0900045c839400e6
1779,CH0300407894,LONDON,0900045c839400e6
1780,XS1312175521,NEW YORK,0900045c839400e6
1781,XS1324891065,TARGET HOLIDAYS,0900045c839400e6
1782,XS1212161241,LONDON,0900045c839400e6
1783,XS1348124196,MUMBAI,0900045c839400e6
1784,XS1314794337,NEW YORK,0900045c839400e6
1785,CH0281104908,TOKYO,0900045c839400e6
1786,XS1362333434,BRASILIA,0900045c839400e6
1787,XS1314748812,LONDON,0900045c839400e6
1788,USU8936PAM50,NEW YORK,0900045c839400e6
1789,XS1316579942,TOKYO,0900045c839400e6
1790,XS1163605196,BRASILIA,0900045c839400e6
1791,XS1293818768,LONDON,0900045c839400e6
1792,XS1323465267,NEW YORK,0900045c839400e6
1793,CH0283716634,TOKYO,0900045c839400e6
1794,CH0279928300,BRASILIA,0900045c839400e6
1795,US58013MEY66,LONDON,0900045c839400e6
1796,XS1341157854,NEW YORK,0900045c839400e6
1797,US36966R6V36,TOKYO,0900045c839400e6
1798,CH0311853904,BRASILIA,0900045c839400e6
1799,XS1380841673,LONDON,0900045c839400e6
1800,XS1379101790,NEW YORK,0900045c839400e6
1801,XS1314794840,TOKYO,0900045c839400e6
1802,XS1321849769,BRASILIA,0900045c839400e6
1803,XS1371881555,LONDON,0900045c839400e6
1804,XS1320942177,NEW YORK,0900045c839400e6
1805,XS1098753418,TOKYO,0900045c839400e6
1806,XS0884319954,LONDON,0900045c839400e6
1807,XS1330957561,TARGET HOLIDAYS,0900045c839400e6
1808,XS1320291054,JAKARTA,0900045c839400e6
1809,XS1267290903,LONDON,0900045c839400e6
1810,XS1292840722,NEW YORK,0900045c839400e6
1811,XS1138884587,SINGAPORE,0900045c839400e6
1812,XS1356927605,LONDON,0900045c839400e6
1813,CH0266744298,NEW YORK,0900045c839400e6
1814,XS1349373271,TARGET HOLIDAYS,0900045c839400e6
1815,FR0012663508,LONDON,0900045c839400e6
1816,US82620KAA16,NEW YORK,0900045c839400e6
1817,XS1357653176,TARGET HOLIDAYS,0900045c839400e6
1818,XS1338166660,LONDON,0900045c839400e6
1819,CH0303239856,LONDON,0900045c839400e6
1820,XS1326564959,LONDON,0900045c839400e6
1821,XS1242196555,LONDON,0900045c839400e6
1822,XS0751776070,TARGET HOLIDAYS,0900045c839400e6
1823,XS0890117103,LONDON,0900045c839400e6
1824,XS1314872406,TARGET HOLIDAYS,0900045c839400e6
1825,XS1320356014,NEW YORK,0900045c839400e6
1826,XS1314879245,BRASILIA,0900045c839400e6
1827,XS1334772925,LONDON,0900045c839400e6
1828,XS1167067336,NEW YORK,0900045c839400e6
1829,XS1289275221,TOKYO,0900045c839400e6
1830,XS1248248343,TARGET HOLIDAYS,0900045c839400e6
1831,XS1343799950,LONDON,0900045c839400e6
1832,XS1337150889,NEW YORK,0900045c839400e6
1833,XS1349272168,SAO-PAULO,0900045c839400e6
1834,FR0013102910,NEW YORK,0900045c839400e6
1835,XS1331674983,SAO-PAULO,0900045c839400e6
1836,XS1378446139,TARGET HOLIDAYS,0900045c839400e6
1837,US22966RAB24,LONDON,0900045c839400e6
1838,XS1252522815,NEW YORK,0900045c839400e6
1839,XS1135670666,ZURICH,0900045c839400e6
1840,CH0304852954,BRASILIA,0900045c839400e6
1841,XS1123032788,LONDON,0900045c839400e6
1842,FR0013084472,NEW YORK,0900045c839400e6
1843,XS1330300341,NEW YORK,0900045c839400e6
1844,XS1332636759,MANILA,0900045c839400e6
1845,XS1338866566,NEW YORK,0900045c839400e6
1846,XS1388909290,JAKARTA,0900045c839400e6
1847,XS1390328703,LONDON,0900045c839400e6
1848,XS1240333903,NEW YORK,0900045c839400e6
1849,CA438121AG00,SINGAPORE,0900045c839400e6
1850,US63873MAQ69,LONDON,0900045c839400e6
1851,NL0011650619,NEW YORK,0900045c839400e6
1852,XS1176688510,SAO-PAULO,0900045c839400e6
1853,XS1395817924,TOKYO,0900045c839400e6
1854,US539439AH25,LAGOS,0900045c839400e6
1855,XS1338163212,LONDON,0900045c839400e6
1856,XS1254316232,NEW YORK,0900045c839400e6
1857,XS1378481631,LONDON,0900045c839400e6
1858,XS1277334907,NEW YORK,0900045c839400e6
1859,XS1252520520,LONDON,0900045c839400e6
1860,XS1293115926,TARGET HOLIDAYS,0900045c839400e6
1861,XS1297565605,LONDON,0900045c839400e6
1862,XS1314821833,MOSCOU,0900045c839400e6
1863,FR0013131729,BRASILIA,0900045c839400e6
1864,US36962GT956,LONDON,0900045c839400e6
1865,XS1060821201,NEW YORK,0900045c839400e6
1866,HK0000239431,TOKYO,0900045c839400e6
1867,XS1343118789,LONDON,0900045c839400e6
1868,XS1338868349,TARGET HOLIDAYS,0900045c839400e6
1869,XS1098764886,COLOMBO,0900045c839400e6
1870,XS1265861911,NEW YORK,0900045c839400e6
1871,XS1293834021,COLOMBO,0900045c839400e6
1872,DE000CZ44HS3,NEW YORK,0900045c839400e6
1873,XS1267246673,NEW YORK,0900045c839400e6
1874,XS1267302500,NEW YORK,0900045c839400e6
1875,XS1301476583,SAO-PAULO,0900045c839400e6
1876,XS1324910204,TARGET HOLIDAYS,0900045c839400e6
1877,XS1333940440,LONDON,0900045c839400e6
1878,XS1293815319,NEW YORK,0900045c839400e6
1879,XS1202260458,RIO DE JANEIRO,0900045c839400e6
1880,XS1374700711,TOKYO,0900045c839400e6
1881,XS1293824816,TARGET HOLIDAYS,0900045c839400e6
1882,XS1267302765,TARGET HOLIDAYS,0900045c839400e6
1883,XS1339629211,LONDON,0900045c839400e6
1884,XS1379883645,NEW YORK,0900045c839400e6
1885,XS1314926186,SEOUL,0900045c839400e6
1886,XS0327087572,LONDON,0900045c839400e6
1887,XS1336605859,NEW YORK,0900045c839400e6
1888,CH0258229696,SYDNEY,0900045c839400e6
1889,CH0315245420,MELBOURNE,0900045c839400e6
1890,XS1190865581,LONDON,0900045c839400e6
1891,XS1289430727,TARGET HOLIDAYS,0900045c839400e6
1892,XS1245190985,HONG KONG,0900045c839400e6
1893,XS1314884088,LONDON,0900045c839400e6
